STATE,District Name,Commodity,Date,Modal_Price
Haryana,rohtak,Onion,28-02-2025,2100.0
Haryana,rohtak,Onion,31-03-2025,2001.8867924528304
Haryana,rohtak,Onion,30-04-2025,1238.59649122807
Haryana,rohtak,Onion,31-05-2025,1025.0
Haryana,rohtak,Onion,30-06-2025,1113.157894736842
Haryana,rohtak,Potato,31-01-2025,1044.0677966101696
Haryana,rohtak,Potato,28-02-2025,814.4927536231884
Haryana,rohtak,Potato,31-03-2025,840.6666666666666
Haryana,rohtak,Potato,30-04-2025,864.84375
Haryana,rohtak,Potato,31-05-2025,888.5245901639345
Haryana,rohtak,Potato,30-06-2025,945.0
Haryana,sirsa,Onion,28-02-2025,2034.2
Haryana,sirsa,Onion,31-03-2025,1877.3737373737367
Haryana,sirsa,Onion,30-04-2025,1298.3333333333333
Haryana,sirsa,Onion,31-05-2025,1202.1341463414635
Haryana,sirsa,Onion,30-06-2025,1175.8620689655172
Haryana,sirsa,Potato,31-01-2025,1091.6666666666667
Haryana,sirsa,Potato,28-02-2025,863.4252873563219
Haryana,sirsa,Potato,31-03-2025,807.1559633027523
Haryana,sirsa,Potato,30-04-2025,847.0297029702971
Haryana,sirsa,Potato,31-05-2025,956.1702127659574
Haryana,sirsa,Potato,30-06-2025,1044.5945945945946
Haryana,sonipat,Onion,28-02-2025,2404.878048780488
Haryana,sonipat,Onion,31-03-2025,2110.185185185185
Haryana,sonipat,Onion,30-04-2025,1557.2916666666667
Haryana,sonipat,Onion,31-05-2025,1297.2972972972973
Haryana,sonipat,Onion,30-06-2025,1329.7297297297298
Haryana,sonipat,Potato,31-01-2025,1168.9814814814815
Haryana,sonipat,Potato,28-02-2025,915.4040404040404
Haryana,sonipat,Potato,31-03-2025,903.9215686274508
Haryana,sonipat,Potato,30-04-2025,966.6666666666666
Haryana,sonipat,Potato,31-05-2025,1111.392405063291
Haryana,sonipat,Potato,30-06-2025,1137.142857142857
Haryana,yamuna nagar,Onion,28-02-2025,2375.0
Haryana,yamuna nagar,Onion,31-03-2025,2311.6326530612246
Haryana,yamuna nagar,Onion,30-04-2025,1647.1156462585034
Haryana,yamuna nagar,Onion,31-05-2025,1169.0604026845638
Haryana,yamuna nagar,Onion,30-06-2025,1294.186046511628
Haryana,yamuna nagar,Potato,31-01-2025,1016.3793103448276
Haryana,yamuna nagar,Potato,28-02-2025,689.5038167938932
Haryana,yamuna nagar,Potato,31-03-2025,716.4137931034483
Haryana,yamuna nagar,Potato,30-04-2025,747.4652777777778
Haryana,yamuna nagar,Potato,31-05-2025,835.2364864864865
Haryana,yamuna nagar,Potato,30-06-2025,964.2857142857144
Himachal Pradesh,chamba,Onion,28-02-2025,3050.0
Himachal Pradesh,chamba,Onion,31-03-2025,2772.0
Himachal Pradesh,chamba,Onion,30-04-2025,2138.4615384615386
Himachal Pradesh,chamba,Onion,31-05-2025,1959.25925925926
Himachal Pradesh,chamba,Onion,30-06-2025,1822.2222222222224
Himachal Pradesh,chamba,Potato,31-01-2025,1818.1818181818185
Himachal Pradesh,chamba,Potato,28-02-2025,1576.190476190476
Himachal Pradesh,chamba,Potato,31-03-2025,1465.2173913043478
Himachal Pradesh,chamba,Potato,30-04-2025,1221.7391304347825
Himachal Pradesh,chamba,Potato,31-05-2025,1269.2307692307693
Himachal Pradesh,chamba,Potato,30-06-2025,1450.0
Himachal Pradesh,hamirpur,Onion,28-02-2025,2773.030303030303
Himachal Pradesh,hamirpur,Onion,31-03-2025,2666.021505376344
Himachal Pradesh,hamirpur,Onion,30-04-2025,1765.2197802197802
Himachal Pradesh,hamirpur,Onion,31-05-2025,1530.3191489361702
Himachal Pradesh,hamirpur,Onion,30-06-2025,1464.107142857143
Himachal Pradesh,hamirpur,Potato,31-01-2025,1493.7222222222222
Himachal Pradesh,hamirpur,Potato,28-02-2025,1229.5744680851064
Himachal Pradesh,hamirpur,Potato,31-03-2025,1294.7596153846157
Himachal Pradesh,hamirpur,Potato,30-04-2025,1344.469026548673
Himachal Pradesh,hamirpur,Potato,31-05-2025,1379.5833333333333
Himachal Pradesh,hamirpur,Potato,30-06-2025,1423.611111111111
Himachal Pradesh,hamirpur,Rice,30-04-2025,3255.9375
Himachal Pradesh,hamirpur,Rice,31-05-2025,3245.972222222222
Himachal Pradesh,hamirpur,Rice,30-06-2025,3181.5
Himachal Pradesh,kangra,Onion,28-02-2025,3300.0
Himachal Pradesh,kangra,Onion,31-03-2025,2790.9395973154365
Himachal Pradesh,kangra,Onion,30-04-2025,2118.928571428572
Himachal Pradesh,kangra,Onion,31-05-2025,1850.0
Himachal Pradesh,kangra,Onion,30-06-2025,1744.6808510638298
Himachal Pradesh,kangra,Potato,31-01-2025,1606.6225165562914
Himachal Pradesh,kangra,Potato,28-02-2025,1277.9310344827586
Himachal Pradesh,kangra,Potato,31-03-2025,1171.1409395973155
Himachal Pradesh,kangra,Potato,30-04-2025,1059.5070422535211
Himachal Pradesh,kangra,Potato,31-05-2025,1237.9746835443038
Himachal Pradesh,kangra,Potato,30-06-2025,1346.8085106382978
Himachal Pradesh,kullu,Onion,28-02-2025,3214.814814814815
Himachal Pradesh,kullu,Onion,31-03-2025,3145.555555555556
Himachal Pradesh,kullu,Onion,30-04-2025,2132.1428571428573
Himachal Pradesh,kullu,Onion,31-05-2025,1882.8947368421047
Himachal Pradesh,kullu,Onion,30-06-2025,1861.111111111111
Himachal Pradesh,kullu,Potato,31-01-2025,1848.4848484848485
Himachal Pradesh,kullu,Potato,28-02-2025,1562.5
Himachal Pradesh,kullu,Potato,31-03-2025,1373.809523809524
Himachal Pradesh,kullu,Potato,30-04-2025,1161.5384615384614
Himachal Pradesh,kullu,Potato,31-05-2025,1288.157894736842
Himachal Pradesh,kullu,Potato,30-06-2025,1606.25
Himachal Pradesh,mandi,Onion,28-02-2025,2912.9310344827586
Himachal Pradesh,mandi,Onion,31-03-2025,2620.769230769231
Himachal Pradesh,mandi,Onion,30-04-2025,1922.857142857143
Himachal Pradesh,mandi,Onion,31-05-2025,1577.2727272727273
Himachal Pradesh,mandi,Onion,30-06-2025,1617.391304347826
Himachal Pradesh,mandi,Potato,31-01-2025,1326.0
Himachal Pradesh,mandi,Potato,28-02-2025,1069.6969696969695
Himachal Pradesh,mandi,Potato,31-03-2025,1017.6923076923076
Himachal Pradesh,mandi,Potato,30-04-2025,991.304347826087
Himachal Pradesh,mandi,Potato,31-05-2025,1144.078947368421
Himachal Pradesh,mandi,Potato,30-06-2025,1297.9166666666667
Himachal Pradesh,shimla,Onion,28-02-2025,3127.777777777778
Himachal Pradesh,shimla,Onion,31-03-2025,3137.5
Himachal Pradesh,shimla,Onion,30-04-2025,2226.315789473684
Himachal Pradesh,shimla,Onion,31-05-2025,1720.5882352941176
Himachal Pradesh,shimla,Onion,30-06-2025,1937.5
Himachal Pradesh,shimla,Potato,31-01-2025,1746.5116279069769
Himachal Pradesh,shimla,Potato,28-02-2025,1323.076923076923
Himachal Pradesh,shimla,Potato,31-03-2025,1500.0
Himachal Pradesh,shimla,Potato,30-04-2025,1771.875
Himachal Pradesh,shimla,Potato,31-05-2025,1735.483870967742
Himachal Pradesh,shimla,Potato,30-06-2025,1944.4444444444443
Himachal Pradesh,solan,Onion,28-02-2025,2971.428571428572
Himachal Pradesh,solan,Onion,31-03-2025,2574.0
Himachal Pradesh,solan,Onion,30-04-2025,1724.4897959183672
Himachal Pradesh,solan,Onion,31-05-2025,1480.0
Himachal Pradesh,solan,Onion,30-06-2025,1558.8235294117646
Himachal Pradesh,solan,Potato,31-01-2025,1352.6315789473683
Himachal Pradesh,solan,Potato,28-02-2025,929.4117647058824
Himachal Pradesh,solan,Potato,31-03-2025,916.0
Himachal Pradesh,solan,Potato,30-04-2025,971.4285714285714
Himachal Pradesh,solan,Potato,31-05-2025,1126.0
Himachal Pradesh,solan,Potato,30-06-2025,1450.0
Himachal Pradesh,una,Onion,28-02-2025,2951.3888888888887
Himachal Pradesh,una,Onion,31-03-2025,2481.9444444444443
Himachal Pradesh,una,Onion,30-04-2025,1854.054054054054
Himachal Pradesh,una,Onion,31-05-2025,1506.0975609756097
Himachal Pradesh,una,Onion,30-06-2025,1513.3333333333333
Himachal Pradesh,una,Potato,31-01-2025,1270.0
Himachal Pradesh,una,Potato,28-02-2025,988.8888888888888
Himachal Pradesh,una,Potato,31-03-2025,954.1666666666666
Himachal Pradesh,una,Potato,30-04-2025,875.0
Himachal Pradesh,una,Potato,31-05-2025,1003.6585365853658
Himachal Pradesh,una,Potato,30-06-2025,1103.3333333333333
Jammu & Kashmir,jammu,Onion,28-02-2025,2855.555555555556
Jammu & Kashmir,jammu,Onion,31-03-2025,2698.3050847457625
Jammu & Kashmir,jammu,Onion,30-04-2025,2043.076923076923
Jammu & Kashmir,jammu,Onion,31-05-2025,1708.59375
Jammu & Kashmir,jammu,Onion,30-06-2025,1633.3333333333333
Jammu & Kashmir,jammu,Potato,31-01-2025,1388.571428571429
Jammu & Kashmir,jammu,Potato,28-02-2025,1175.7575757575758
Jammu & Kashmir,jammu,Potato,31-03-2025,1192.1875
Jammu & Kashmir,jammu,Potato,30-04-2025,1187.5
Jammu & Kashmir,jammu,Potato,31-05-2025,1208.955223880597
Jammu & Kashmir,jammu,Potato,30-06-2025,1242.857142857143
Jammu & Kashmir,kathua,Onion,28-02-2025,2811.111111111112
Jammu & Kashmir,kathua,Onion,31-03-2025,2277.2727272727275
Jammu & Kashmir,kathua,Onion,30-04-2025,1630.4347826086955
Jammu & Kashmir,kathua,Onion,31-05-2025,1405.7692307692307
Jammu & Kashmir,kathua,Onion,30-06-2025,1287.5
Jammu & Kashmir,kathua,Potato,31-01-2025,1183.3333333333333
Jammu & Kashmir,kathua,Potato,28-02-2025,930.952380952381
Jammu & Kashmir,kathua,Potato,31-03-2025,879.5454545454545
Jammu & Kashmir,kathua,Potato,30-04-2025,615.2173913043479
Jammu & Kashmir,kathua,Potato,31-05-2025,848.0769230769231
Jammu & Kashmir,kathua,Potato,30-06-2025,981.25
Jammu & Kashmir,rajouri,Onion,28-02-2025,3420.0
Jammu & Kashmir,rajouri,Onion,31-03-2025,3240.0
Jammu & Kashmir,rajouri,Onion,30-04-2025,2295.0
Jammu & Kashmir,rajouri,Onion,31-05-2025,2207.692307692308
Jammu & Kashmir,rajouri,Onion,30-06-2025,2100.0
Jammu & Kashmir,rajouri,Potato,31-01-2025,1884.6153846153843
Jammu & Kashmir,rajouri,Potato,28-02-2025,1527.2727272727273
Jammu & Kashmir,rajouri,Potato,31-03-2025,1472.7272727272727
Jammu & Kashmir,rajouri,Potato,30-04-2025,1180.0
Jammu & Kashmir,rajouri,Potato,31-05-2025,1489.2857142857142
Jammu & Kashmir,rajouri,Potato,30-06-2025,1620.0
Jammu & Kashmir,udhampur,Onion,28-02-2025,3139.285714285714
Jammu & Kashmir,udhampur,Onion,31-03-2025,2642.1052631578946
Jammu & Kashmir,udhampur,Onion,30-04-2025,2055.0
Jammu & Kashmir,udhampur,Onion,31-05-2025,1906.5217391304348
Jammu & Kashmir,udhampur,Onion,30-06-2025,1990.0
Jammu & Kashmir,udhampur,Potato,31-01-2025,1497.6190476190477
Jammu & Kashmir,udhampur,Potato,28-02-2025,967.6470588235294
Jammu & Kashmir,udhampur,Potato,31-03-2025,900.0
Jammu & Kashmir,udhampur,Potato,30-04-2025,965.0
Jammu & Kashmir,udhampur,Potato,31-05-2025,1421.7391304347825
Jammu & Kashmir,udhampur,Potato,30-06-2025,1400.0
Jammu and Kashmir,anantnag,Onion,28-02-2025,3161.538461538461
Jammu and Kashmir,anantnag,Onion,31-03-2025,2864.285714285714
Jammu and Kashmir,anantnag,Onion,30-04-2025,2238.8888888888887
Jammu and Kashmir,anantnag,Onion,31-05-2025,2016.6666666666667
Jammu and Kashmir,anantnag,Onion,30-06-2025,2278.5714285714284
Jammu and Kashmir,anantnag,Potato,31-01-2025,2310.0
Jammu and Kashmir,anantnag,Potato,28-02-2025,1469.4444444444443
Jammu and Kashmir,anantnag,Potato,31-03-2025,1515.0
Jammu and Kashmir,anantnag,Potato,30-04-2025,1550.0
Jammu and Kashmir,anantnag,Potato,31-05-2025,1620.8333333333333
Jammu and Kashmir,anantnag,Potato,30-06-2025,1590.0
Karnataka,bangalore,Onion,28-02-2025,2761.538461538461
Karnataka,bangalore,Onion,31-03-2025,2733.333333333333
Karnataka,bangalore,Onion,30-04-2025,2000.0
Karnataka,bangalore,Onion,31-05-2025,1971.428571428572
Karnataka,bangalore,Onion,30-06-2025,2400.0
Karnataka,bangalore,Potato,31-01-2025,2570.0
Karnataka,bangalore,Potato,28-02-2025,1831.8181818181813
Karnataka,bangalore,Potato,31-03-2025,2800.0
Karnataka,bangalore,Potato,30-04-2025,2050.0
Karnataka,bangalore,Potato,31-05-2025,2650.0
Karnataka,bangalore,Rice,30-04-2025,6150.0
Karnataka,bangalore,Rice,31-05-2025,6133.333333333333
Karnataka,bangalore,Rice,30-06-2025,6200.0
Karnataka,belgaum,Onion,28-02-2025,2772.7272727272725
Karnataka,belgaum,Onion,31-03-2025,2500.0
Karnataka,belgaum,Potato,31-01-2025,2025.0
Karnataka,belgaum,Potato,28-02-2025,1853.3333333333333
Karnataka,belgaum,Potato,31-03-2025,1800.0
Karnataka,belgaum,Rice,30-04-2025,5220.0
Karnataka,belgaum,Rice,31-05-2025,4575.0
Karnataka,bijapur,Onion,28-02-2025,1575.0
Karnataka,chikmagalur,Onion,28-02-2025,3090.904761904762
Karnataka,chikmagalur,Onion,31-03-2025,2483.0
Karnataka,chikmagalur,Onion,30-04-2025,2359.9411764705883
Karnataka,chikmagalur,Onion,31-05-2025,1981.7894736842104
Karnataka,chikmagalur,Onion,30-06-2025,2127.428571428572
Karnataka,chikmagalur,Potato,31-01-2025,2631.5666666666666
Karnataka,chikmagalur,Potato,28-02-2025,2397.96
Karnataka,chikmagalur,Potato,31-03-2025,2413.375
Karnataka,chikmagalur,Potato,30-04-2025,1989.2777777777776
Karnataka,chikmagalur,Potato,31-05-2025,2075.458333333333
Karnataka,chikmagalur,Potato,30-06-2025,2094.428571428572
Karnataka,chikmagalur,Rice,30-04-2025,1850.0
Karnataka,chikmagalur,Rice,31-05-2025,2500.0
Karnataka,chitradurga,Rice,31-05-2025,2575.0
Karnataka,davangere,Onion,28-02-2025,2294.0
Karnataka,davangere,Onion,31-03-2025,2623.333333333333
Karnataka,davangere,Onion,30-04-2025,2028.125
Karnataka,davangere,Onion,31-05-2025,1673.3333333333333
Karnataka,davangere,Onion,30-06-2025,1485.7142857142858
Karnataka,davangere,Potato,31-01-2025,1850.0
Karnataka,davangere,Potato,28-02-2025,2100.0
Karnataka,davangere,Potato,31-03-2025,2300.0
Karnataka,davangere,Potato,30-04-2025,2350.0
Karnataka,davangere,Potato,31-05-2025,2241.0526315789475
Karnataka,davangere,Potato,30-06-2025,2220.0
Karnataka,davangere,Rice,30-04-2025,2903.217391304348
Karnataka,davangere,Rice,31-05-2025,2890.243243243244
Karnataka,davangere,Rice,30-06-2025,2855.714285714286
Karnataka,dharwad,Onion,28-02-2025,1822.4137931034484
Karnataka,dharwad,Onion,31-03-2025,985.0
Karnataka,dharwad,Onion,30-04-2025,1016.25
Karnataka,dharwad,Onion,31-05-2025,1136.2068965517242
Karnataka,dharwad,Onion,30-06-2025,1166.6666666666667
Karnataka,dharwad,Potato,31-01-2025,1803.571428571429
Karnataka,dharwad,Potato,28-02-2025,1785.0
Karnataka,dharwad,Potato,31-03-2025,1475.0
Karnataka,dharwad,Potato,30-04-2025,1634.375
Karnataka,dharwad,Potato,31-05-2025,1728.571428571429
Karnataka,dharwad,Potato,30-06-2025,1800.0
Karnataka,hassan,Onion,28-02-2025,1911.111111111111
Karnataka,hassan,Onion,31-03-2025,1200.0
Karnataka,hassan,Onion,30-04-2025,1966.6666666666667
Karnataka,hassan,Onion,31-05-2025,1000.0
Karnataka,hassan,Onion,30-06-2025,1950.0
Karnataka,hassan,Potato,31-01-2025,1975.0
Karnataka,hassan,Potato,28-02-2025,1975.0
Karnataka,hassan,Potato,31-03-2025,1800.0
Karnataka,hassan,Potato,30-04-2025,2000.0
Karnataka,hassan,Potato,31-05-2025,1700.0
Karnataka,hassan,Potato,30-06-2025,1550.0
Karnataka,hassan,Rice,30-04-2025,5252.0
Karnataka,haveri,Rice,30-04-2025,2300.0
Karnataka,haveri,Rice,31-05-2025,2300.0
Karnataka,haveri,Rice,30-06-2025,2275.0
Karnataka,kolar,Onion,28-02-2025,3211.0
Karnataka,kolar,Onion,31-03-2025,2196.875
Karnataka,kolar,Onion,30-04-2025,1788.888888888889
Karnataka,kolar,Onion,31-05-2025,1782.5
Karnataka,kolar,Onion,30-06-2025,1916.6666666666667
Karnataka,kolar,Potato,31-01-2025,2187.782608695652
Karnataka,kolar,Potato,28-02-2025,1862.4590163934429
Karnataka,kolar,Potato,31-03-2025,1439.5833333333333
Karnataka,kolar,Potato,30-04-2025,1435.2941176470588
Karnataka,kolar,Potato,31-05-2025,1805.357142857143
Karnataka,kolar,Potato,30-06-2025,1973.5294117647056
Karnataka,kolar,Rice,30-04-2025,5025.0
Karnataka,kolar,Rice,31-05-2025,5612.777777777777
Karnataka,koppal,Rice,30-04-2025,2603.6
Karnataka,koppal,Rice,31-05-2025,2507.6363636363635
Karnataka,koppal,Rice,30-06-2025,2488.333333333333
Karnataka,mandya,Onion,28-02-2025,3000.0
Karnataka,mandya,Onion,30-04-2025,3000.0
Karnataka,mandya,Onion,31-05-2025,1833.3333333333333
Karnataka,mandya,Onion,30-06-2025,1000.0
Karnataka,mandya,Rice,30-04-2025,3500.0
Karnataka,mandya,Rice,31-05-2025,2577.5
Karnataka,mandya,Rice,30-06-2025,2542.5
Karnataka,mysore,Onion,28-02-2025,3142.8571428571427
Karnataka,mysore,Onion,31-03-2025,2933.333333333333
Karnataka,mysore,Onion,30-04-2025,1477.7777777777778
Karnataka,mysore,Onion,31-05-2025,1487.5
Karnataka,mysore,Potato,31-01-2025,2789.0
Karnataka,mysore,Potato,28-02-2025,2757.2
Karnataka,mysore,Potato,31-03-2025,1971.6666666666667
Karnataka,mysore,Potato,30-04-2025,1976.909090909091
Karnataka,mysore,Potato,31-05-2025,1500.0
Karnataka,mysore,Rice,30-04-2025,5295.0
Karnataka,mysore,Rice,31-05-2025,5078.133333333333
Karnataka,shimoga,Onion,28-02-2025,3650.0
Karnataka,shimoga,Onion,31-03-2025,2666.6666666666665
Karnataka,shimoga,Onion,30-04-2025,2127.777777777778
Karnataka,shimoga,Onion,31-05-2025,2052.3809523809523
Karnataka,shimoga,Onion,30-06-2025,2237.5
Karnataka,shimoga,Potato,31-01-2025,3486.3636363636365
Karnataka,shimoga,Potato,28-02-2025,3500.0
Karnataka,shimoga,Potato,31-03-2025,2920.0
Karnataka,shimoga,Potato,30-04-2025,2788.8888888888887
Karnataka,shimoga,Potato,31-05-2025,2761.904761904762
Karnataka,shimoga,Potato,30-06-2025,2750.0
Karnataka,shimoga,Rice,30-04-2025,4194.025
Karnataka,shimoga,Rice,31-05-2025,4329.446428571428
Karnataka,shimoga,Rice,30-06-2025,4450.0
Karnataka,tumkur,Onion,28-02-2025,2900.0
Karnataka,tumkur,Onion,31-05-2025,2033.3333333333333
Karnataka,tumkur,Onion,30-06-2025,2100.0
Karnataka,tumkur,Potato,31-01-2025,2600.0
Karnataka,tumkur,Potato,31-05-2025,2800.0
Karnataka,tumkur,Rice,30-04-2025,5493.5
Karnataka,tumkur,Rice,31-05-2025,4102.0625
Karnataka,tumkur,Rice,30-06-2025,4166.666666666667
Karnataka,udupi,Onion,28-02-2025,3471.428571428572
Karnataka,udupi,Onion,31-03-2025,2292.3076923076924
Karnataka,udupi,Onion,30-04-2025,1833.3333333333333
Karnataka,udupi,Onion,31-05-2025,1808.8235294117649
Karnataka,udupi,Onion,30-06-2025,1966.6666666666667
Karnataka,udupi,Potato,31-01-2025,2600.0
Karnataka,udupi,Potato,28-02-2025,2487.5
Karnataka,udupi,Potato,31-03-2025,1990.909090909091
Karnataka,udupi,Potato,30-04-2025,2020.0
Karnataka,udupi,Potato,31-05-2025,2200.0
Karnataka,udupi,Potato,30-06-2025,2016.6666666666667
Kerala,alappuzha,Onion,28-02-2025,4807.386363636364
Kerala,alappuzha,Onion,31-03-2025,3720.0
Kerala,alappuzha,Onion,30-04-2025,3396.279069767442
Kerala,alappuzha,Onion,31-05-2025,3632.5925925925926
Kerala,alappuzha,Onion,30-06-2025,4005.0
Kerala,alappuzha,Potato,31-01-2025,3771.559633027523
Kerala,alappuzha,Potato,28-02-2025,3410.924369747899
Kerala,alappuzha,Potato,31-03-2025,3330.6451612903224
Kerala,alappuzha,Potato,30-04-2025,3275.0
Kerala,alappuzha,Potato,31-05-2025,3395.3846153846152
Kerala,alappuzha,Potato,30-06-2025,3538.4615384615386
Kerala,ernakulam,Onion,28-02-2025,4312.5
Kerala,ernakulam,Onion,31-03-2025,3908.6021505376334
Kerala,ernakulam,Onion,30-04-2025,2867.9558011049726
Kerala,ernakulam,Onion,31-05-2025,2905.3763440860216
Kerala,ernakulam,Onion,30-06-2025,3168.9655172413795
Kerala,ernakulam,Potato,31-01-2025,4356.707317073171
Kerala,ernakulam,Potato,28-02-2025,3858.682634730539
Kerala,ernakulam,Potato,31-03-2025,3752.6881720430106
Kerala,ernakulam,Potato,30-04-2025,3365.193370165746
Kerala,ernakulam,Potato,31-05-2025,3596.791443850268
Kerala,ernakulam,Potato,30-06-2025,3850.0
Kerala,idukki,Onion,28-02-2025,5416.935483870968
Kerala,idukki,Onion,31-03-2025,4243.0
Kerala,idukki,Onion,30-04-2025,3820.54794520548
Kerala,idukki,Onion,31-05-2025,3618.3098591549297
Kerala,idukki,Onion,30-06-2025,3698.3870967741937
Kerala,idukki,Potato,31-01-2025,4011.764705882353
Kerala,idukki,Potato,28-02-2025,3548.2758620689656
Kerala,idukki,Potato,31-03-2025,3445.977011494253
Kerala,idukki,Potato,30-04-2025,3398.6666666666665
Kerala,idukki,Potato,31-05-2025,3389.2473118279568
Kerala,idukki,Potato,30-06-2025,3500.0
Kerala,idukki,Rice,31-05-2025,4150.0
Kerala,kannur,Onion,28-02-2025,3740.909090909091
Kerala,kannur,Onion,31-03-2025,2894.5652173913045
Kerala,kannur,Onion,30-04-2025,2347.6744186046512
Kerala,kannur,Onion,31-05-2025,2176.923076923077
Kerala,kannur,Onion,30-06-2025,2509.375
Kerala,kannur,Potato,31-01-2025,3200.0
Kerala,kannur,Potato,28-02-2025,2980.0
Kerala,kannur,Potato,31-03-2025,2831.147540983606
Kerala,kannur,Potato,30-04-2025,2780.7017543859647
Kerala,kannur,Potato,31-05-2025,2886.6666666666665
Kerala,kannur,Potato,30-06-2025,2952.3809523809523
Kerala,kollam,Onion,28-02-2025,4565.079365079365
Kerala,kollam,Onion,31-03-2025,4226.5625
Kerala,kollam,Onion,30-04-2025,3572.972972972973
Kerala,kollam,Onion,31-05-2025,3476.8115942028985
Kerala,kollam,Onion,30-06-2025,3800.0
Kerala,kollam,Potato,31-01-2025,4508.888888888889
Kerala,kollam,Potato,28-02-2025,4134.146341463415
Kerala,kollam,Potato,31-03-2025,4193.243243243243
Kerala,kollam,Potato,30-04-2025,3897.53086419753
Kerala,kollam,Potato,31-05-2025,3671.264367816092
Kerala,kollam,Potato,30-06-2025,3566.6666666666665
Kerala,kottayam,Onion,28-02-2025,5309.273092369478
Kerala,kottayam,Onion,31-03-2025,4273.065015479876
Kerala,kottayam,Onion,30-04-2025,3480.4270462633453
Kerala,kottayam,Onion,31-05-2025,3879.1979166666665
Kerala,kottayam,Onion,30-06-2025,4491.566265060241
Kerala,kottayam,Potato,31-01-2025,4345.508982035928
Kerala,kottayam,Potato,28-02-2025,3761.538461538461
Kerala,kottayam,Potato,31-03-2025,3503.4682080924854
Kerala,kottayam,Potato,30-04-2025,3434.0188679245284
Kerala,kottayam,Potato,31-05-2025,3656.953642384106
Kerala,kottayam,Potato,30-06-2025,3584.4444444444443
Kerala,kottayam,Rice,30-04-2025,4740.0
Kerala,kottayam,Rice,31-05-2025,4768.421052631579
Kerala,kottayam,Rice,30-06-2025,4900.0
Kerala,malappuram,Onion,28-02-2025,3889.051094890511
Kerala,malappuram,Onion,31-03-2025,3038.993710691824
Kerala,malappuram,Onion,30-04-2025,2551.736111111112
Kerala,malappuram,Onion,31-05-2025,2557.429487179488
Kerala,malappuram,Onion,30-06-2025,2812.5
Kerala,malappuram,Potato,31-01-2025,3143.471074380165
Kerala,malappuram,Potato,28-02-2025,2605.625
Kerala,malappuram,Potato,31-03-2025,2552.6495726495727
Kerala,malappuram,Potato,30-04-2025,2479.464285714286
Kerala,malappuram,Potato,31-05-2025,2586.608695652174
Kerala,malappuram,Potato,30-06-2025,2613.5135135135133
Kerala,malappuram,Rice,30-04-2025,4750.0
Kerala,malappuram,Rice,31-05-2025,4750.0
Kerala,malappuram,Rice,30-06-2025,4750.0
Kerala,thiruvananthapuram,Onion,28-02-2025,10516.666666666666
Kerala,thiruvananthapuram,Onion,31-03-2025,11131.5
Kerala,thiruvananthapuram,Onion,30-04-2025,4496.444444444444
Kerala,thiruvananthapuram,Onion,31-05-2025,3320.3007518796994
Kerala,thiruvananthapuram,Onion,30-06-2025,3574.0
Kerala,thiruvananthapuram,Potato,31-01-2025,8884.64
Kerala,thiruvananthapuram,Potato,28-02-2025,8098.923076923077
Kerala,thiruvananthapuram,Potato,31-03-2025,8256.61971830986
Kerala,thiruvananthapuram,Potato,30-04-2025,4331.826086956522
Kerala,thiruvananthapuram,Potato,31-05-2025,3992.982456140351
Kerala,thiruvananthapuram,Potato,30-06-2025,3981.3953488372094
Madhya Pradesh,bhind,Potato,31-05-2025,800.0
Madhya Pradesh,bhopal,Onion,28-02-2025,2377.769230769231
Madhya Pradesh,bhopal,Onion,31-03-2025,1676.470588235294
Madhya Pradesh,bhopal,Onion,30-04-2025,962.7777777777778
Madhya Pradesh,bhopal,Onion,31-05-2025,759.5762711864406
Madhya Pradesh,bhopal,Onion,30-06-2025,820.0
Madhya Pradesh,bhopal,Potato,31-01-2025,1015.0
Madhya Pradesh,bhopal,Potato,31-05-2025,723.8095238095239
Madhya Pradesh,bhopal,Potato,30-06-2025,687.5
Madhya Pradesh,chhindwara,Potato,31-01-2025,2775.0
Madhya Pradesh,dewas,Onion,28-02-2025,624.2857142857143
Madhya Pradesh,dewas,Onion,30-04-2025,776.5652173913044
Madhya Pradesh,dewas,Onion,31-05-2025,731.448275862069
Madhya Pradesh,dewas,Onion,30-06-2025,731.8181818181819
Madhya Pradesh,dewas,Potato,28-02-2025,1408.3333333333333
Madhya Pradesh,dewas,Potato,31-03-2025,1566.6666666666667
Madhya Pradesh,dewas,Potato,30-04-2025,1346.6666666666667
Madhya Pradesh,dewas,Potato,31-05-2025,1342.3076923076924
Madhya Pradesh,dewas,Potato,30-06-2025,1363.6363636363635
Madhya Pradesh,dhar,Onion,28-02-2025,1779.7358490566037
Madhya Pradesh,dhar,Onion,31-03-2025,1470.8157894736842
Madhya Pradesh,dhar,Onion,30-04-2025,839.3703703703703
Madhya Pradesh,dhar,Onion,31-05-2025,625.7727272727273
Madhya Pradesh,dhar,Onion,30-06-2025,501.3114754098361
Madhya Pradesh,dhar,Potato,31-01-2025,1351.6037735849056
Madhya Pradesh,dhar,Potato,28-02-2025,1259.5098039215686
Madhya Pradesh,dhar,Potato,31-03-2025,1240.531914893617
Madhya Pradesh,dhar,Potato,30-04-2025,1133.4489795918366
Madhya Pradesh,dhar,Potato,31-05-2025,1042.6444444444444
Madhya Pradesh,dhar,Potato,30-06-2025,1119.7222222222222
Madhya Pradesh,guna,Onion,31-05-2025,600.0
Madhya Pradesh,guna,Onion,30-06-2025,600.0
